A,B,C,D,E,F,G
82,52,1,2,1,1,4
83,31,1,2,1,1,2
84,34,1,2,1,1,2
85,53,0,0,2,1,0
86,67,0,2,1,1,2
87,57,1,0,2,1,3
88,21,0,0,2,1,3
89,19,1,1,0,0,0
90,79,1,0,2,1,3
91,23,1,1,0,0,0
92,71,1,2,1,1,2
93,59,1,0,2,1,0
94,21,0,1,0,0,1
95,71,0,2,1,1,2
96,46,1,1,0,0,1
97,35,1,1,0,0,1
98,43,1,2,1,1,2
99,61,0,2,1,1,4
100,51,1,0,2,1,3
101,27,0,2,1,1,4
102,79,0,2,1,1,4
103,53,0,2,1,1,4
104,31,0,1,0,0,0
105,48,1,0,2,1,0
106,65,0,0,2,1,3
107,32,0,0,2,1,3
108,25,0,1,0,0,0
109,31,1,2,1,1,2
110,40,1,2,1,1,4
111,77,1,0,2,1,3
112,74,0,1,0,0,1
113,79,0,2,1,1,4
114,57,0,0,2,1,0
115,38,1,2,1,1,2
116,33,0,2,1,1,4
117,62,1,1,0,0,0
118,35,1,0,2,1,0
119,64,1,1,0,0,0
120,70,0,0,2,1,3
121,41,1,0,2,1,3
122,43,0,1,0,0,0
123,42,0,0,2,1,3
124,77,1,1,0,0,0
125,77,0,1,0,0,1
126,77,1,0,2,1,0
127,62,1,0,2,1,3
128,58,1,0,2,1,0
129,46,1,2,1,1,4
130,32,0,1,0,0,0
131,62,1,1,0,0,0
132,18,0,1,0,0,0
133,42,0,1,0,0,1
134,24,0,2,1,1,2
135,26,0,2,1,1,4
136,41,0,2,1,1,2
137,18,1,1,0,0,0
138,61,1,2,1,1,2
139,25,0,0,2,1,3
140,41,0,1,0,0,0
141,28,1,0,2,1,3
142,68,1,0,2,1,3
143,34,1,1,0,0,0
144,25,0,0,2,1,3
145,52,1,2,1,1,4
146,52,1,2,1,1,2
147,50,1,2,1,1,2
148,76,1,2,1,1,4
149,22,0,2,1,1,2
150,59,1,2,1,1,4
151,56,0,0,2,1,3
152,75,1,0,2,1,0
153,58,0,2,1,1,4
154,45,1,0,2,1,3
155,24,1,1,0,0,0
156,26,0,1,0,0,0
157,25,0,0,2,1,0
158,29,0,2,1,1,4
159,51,0,1,0,0,1
160,50,0,1,0,0,1
161,65,1,1,0,0,0
162,72,0,0,2,1,0
163,40,1,2,1,1,4
164,79,0,0,2,1,0
165,41,0,2,1,1,4
166,54,0,2,1,1,4
167,52,0,2,1,1,4
168,61,1,0,2,1,3
169,57,0,1,0,0,0
170,39,1,0,2,1,3
171,44,0,0,2,1,0
172,52,0,2,1,1,4
173,18,1,0,2,1,0
174,52,0,0,2,1,3
175,54,0,0,2,1,3
176,64,0,1,0,0,0
177,31,0,2,1,1,2
178,20,1,2,1,1,4
179,18,0,1,0,0,0
180,22,0,1,0,0,0
181,43,1,0,2,1,0
182,72,0,1,0,0,0
183,31,1,2,1,1,4
184,56,1,0,2,1,3
185,44,0,0,2,1,0
186,26,0,1,0,0,0
187,32,1,0,2,1,0
188,32,0,1,0,0,0
189,43,1,1,0,0,0
190,59,1,0,2,1,0
191,77,1,2,1,1,2
192,30,1,2,1,1,4
193,68,1,2,1,1,2
194,49,0,1,0,0,0
195,56,0,1,0,0,0
196,66,1,2,1,1,4
197,69,0,0,2,1,3
198,78,0,0,2,1,3
199,49,1,1,0,0,1
200,21,0,2,1,1,4
201,47,0,1,0,0,0
202,54,1,1,0,0,1
203,40,1,0,2,1,3
204,56,0,1,0,0,0
205,62,0,1,0,0,0
206,32,1,0,2,1,0
207,60,0,0,2,1,3
208,46,0,0,2,1,3
209,53,0,1,0,0,1
210,30,0,1,0,0,0
211,49,0,1,0,0,0
212,24,1,1,0,0,0
213,76,1,0,2,1,3
214,68,0,0,2,1,3
215,39,0,0,2,1,3
216,45,1,0,2,1,0
217,19,0,2,1,1,4
218,59,0,0,2,1,3
219,62,1,2,1,1,4
220,79,0,2,1,1,4
221,74,0,2,1,1,4
222,70,0,1,0,0,0
223,23,0,2,1,1,4
224,45,1,0,2,1,3
225,45,0,1,0,0,1
226,61,1,1,0,0,1
227,61,1,2,1,1,2
228,37,0,0,2,1,0
229,47,1,2,1,1,4
230,79,1,0,2,1,3
231,28,0,1,0,0,1
232,75,1,0,2,1,0
233,72,1,2,1,1,4
234,45,0,0,2,1,3
235,42,0,0,2,1,3
236,56,1,1,0,0,0
237,79,0,1,0,0,1
238,50,1,1,0,0,0
239,18,0,2,1,1,2
240,74,0,1,0,0,0
241,44,0,0,2,1,3
242,79,0,2,1,1,4
243,74,0,1,0,0,0
244,69,0,1,0,0,0
245,30,1,1,0,0,0
246,58,1,0,2,1,3
247,20,0,1,0,0,0
248,56,1,0,2,1,3
249,23,0,0,2,1,0
250,25,1,0,2,1,3
251,44,0,0,2,1,3
252,26,1,2,1,1,4
253,79,1,0,2,1,3
254,54,0,1,0,0,1
255,50,0,1,0,0,0
256,68,0,0,2,1,0
257,59,1,0,2,1,3
258,61,1,0,2,1,3
259,41,0,1,0,0,1
260,32,1,1,0,0,0
261,76,0,0,2,1,3
262,71,0,1,0,0,0
263,49,0,0,2,1,0
264,49,0,0,2,1,3
265,41,0,2,1,1,4
266,58,0,2,1,1,2
267,69,1,2,1,1,4
268,66,1,1,0,0,0
269,79,1,0,2,1,3
270,66,1,2,1,1,2
271,75,0,0,2,1,3
272,69,0,1,0,0,1
273,29,1,0,2,1,3
274,79,1,2,1,1,2
275,56,1,1,0,0,0
276,19,0,1,0,0,1
277,20,0,0,2,1,0
278,66,1,0,2,1,0
279,54,0,0,2,1,0
280,66,0,1,0,0,0
281,73,1,1,0,0,1
282,34,0,2,1,1,4
283,76,0,2,1,1,2
284,66,1,2,1,1,4
285,19,1,0,2,1,0
286,19,1,0,2,1,3
287,45,1,0,2,1,3
288,71,0,0,2,1,0
289,40,0,2,1,1,4
290,54,1,2,1,1,4
291,49,1,2,1,1,2
292,50,1,0,2,1,0
293,18,1,1,0,0,0
294,36,0,2,1,1,4
295,79,1,1,0,0,1
296,19,1,2,1,1,4
297,70,1,0,2,1,3
298,61,0,0,2,1,3
299,43,1,1,0,0,1
300,49,0,0,2,1,3
301,23,1,0,2,1,0
302,49,0,1,0,0,0
303,72,0,1,0,0,1
304,21,1,1,0,0,0
305,72,1,1,0,0,1
306,28,0,0,2,1,0
307,73,0,2,1,1,4
308,76,1,0,2,1,3
309,34,1,2,1,1,2
310,55,0,1,0,0,0
311,41,0,2,1,1,2
312,22,1,1,0,0,1
313,69,0,2,1,1,2
314,51,1,0,2,1,3
315,23,0,2,1,1,2
316,39,1,0,2,1,3
317,28,1,1,0,0,1
318,65,1,1,0,0,0
319,33,0,1,0,0,0
320,50,1,2,1,1,2
321,26,1,1,0,0,0
322,77,1,2,1,1,2
323,76,0,2,1,1,2
324,23,0,2,1,1,2
325,33,1,1,0,0,0
326,46,0,1,0,0,0
327,20,0,0,2,1,3
328,37,0,0,2,1,3
329,77,1,2,1,1,2
330,76,1,1,0,0,0
331,53,1,0,2,1,3
332,36,1,0,2,1,3
333,43,1,2,1,1,4
334,20,0,0,2,1,3
335,36,1,1,0,0,1
336,37,1,2,1,1,2
337,49,0,0,2,1,3
338,24,1,1,0,0,1
339,69,0,0,2,1,0
340,58,0,0,2,1,3
341,50,1,2,1,1,2
342,57,0,1,0,0,0
343,56,0,1,0,0,0
344,35,0,2,1,1,2
345,57,1,0,2,1,3
346,18,1,1,0,0,0
347,28,0,2,1,1,2
348,45,1,0,2,1,0
349,74,1,1,0,0,1
350,42,1,0,2,1,0
351,67,0,1,0,0,0
352,40,1,0,2,1,3
353,48,0,2,1,1,4
354,47,0,1,0,0,0
355,59,0,2,1,1,4
356,52,0,2,1,1,4
357,24,0,0,2,1,3
358,77,0,0,2,1,3
359,33,1,0,2,1,0
360,43,0,1,0,0,0
361,65,1,1,0,0,0
362,74,1,1,0,0,0
363,69,0,2,1,1,2
364,77,0,0,2,1,3
365,66,1,2,1,1,2
366,19,0,1,0,0,0
367,18,0,2,1,1,4
368,65,0,0,2,1,3
369,79,0,0,2,1,0
370,29,0,0,2,1,3
371,22,0,1,0,0,0
372,54,0,1,0,0,1
373,49,0,0,2,1,3
374,76,0,0,2,1,0
375,72,0,2,1,1,4
376,26,1,0,2,1,3
377,58,1,0,2,1,3
378,52,1,0,2,1,0
379,36,1,0,2,1,0
380,65,0,2,1,1,4
381,33,0,2,1,1,2
382,20,0,2,1,1,4
383,37,1,0,2,1,3
384,41,0,0,2,1,3
385,71,0,0,2,1,0
386,73,0,1,0,0,0
387,50,0,0,2,1,3
388,41,0,0,2,1,0
389,69,1,0,2,1,0
390,28,0,0,2,1,0
391,66,1,0,2,1,3
392,25,1,2,1,1,4
393,53,0,2,1,1,2
394,55,1,1,0,0,0
395,57,0,2,1,1,2
396,37,1,0,2,1,3
397,79,0,0,2,1,3
398,52,1,1,0,0,0
399,65,0,1,0,0,1
400,79,0,0,2,1,3
401,42,1,1,0,0,1
402,52,0,1,0,0,1
403,42,0,1,0,0,0
404,46,1,1,0,0,0
405,35,1,1,0,0,0
406,63,1,2,1,1,2
407,35,0,2,1,1,4
408,19,0,0,2,1,3
409,71,0,2,1,1,2
410,52,1,0,2,1,3
411,33,1,1,0,0,0
412,78,0,1,0,0,0
413,58,1,0,2,1,0
414,53,1,1,0,0,0
415,50,0,2,1,1,4
416,21,0,2,1,1,2
417,50,0,0,2,1,0
418,31,0,1,0,0,0
419,38,0,2,1,1,2
420,65,0,0,2,1,3
421,37,1,1,0,0,0
422,73,1,0,2,1,0
423,25,1,0,2,1,3
424,24,1,0,2,1,3
425,20,0,1,0,0,0
426,34,1,0,2,1,3
427,50,1,2,1,1,4
428,65,1,2,1,1,4
429,29,1,1,0,0,0
430,76,0,0,2,1,3
431,68,1,1,0,0,0
432,39,0,2,1,1,2
433,72,1,1,0,0,0
434,39,0,0,2,1,0
435,63,0,0,2,1,3
436,47,1,0,2,1,0
437,55,0,1,0,0,0
438,55,1,1,0,0,1
439,62,1,0,2,1,0
440,68,0,2,1,1,2
441,71,1,1,0,0,0
442,25,1,0,2,1,0
443,44,0,0,2,1,0
444,44,1,0,2,1,3
445,51,0,0,2,1,0
446,38,1,0,2,1,0
447,47,0,1,0,0,1
448,50,0,2,1,1,4
449,45,0,0,2,1,3
450,64,0,1,0,0,0
451,50,1,0,2,1,0
452,22,0,2,1,1,2
453,77,1,2,1,1,4
454,78,1,0,2,1,0
455,65,1,0,2,1,3
456,36,0,0,2,1,0
457,21,1,1,0,0,1
458,52,0,0,2,1,0
459,66,0,1,0,0,1
460,34,0,2,1,1,4
461,61,1,2,1,1,4
462,45,0,2,1,1,2
463,47,1,2,1,1,4
464,46,1,0,2,1,3
465,63,1,0,2,1,3
466,70,1,0,2,1,3
467,23,0,1,0,0,0
468,52,0,0,2,1,3
469,77,1,0,2,1,0
470,58,1,0,2,1,3
471,54,1,1,0,0,0
472,41,1,1,0,0,1
473,46,0,1,0,0,1
474,66,1,1,0,0,1
475,63,1,2,1,1,2
476,70,1,0,2,1,3
477,48,0,2,1,1,4
478,52,0,1,0,0,0
479,77,0,1,0,0,0
480,50,0,1,0,0,0
481,69,0,1,0,0,1
482,78,1,1,0,0,0
483,38,0,1,0,0,0
484,49,0,0,2,1,0
485,40,0,0,2,1,3
486,50,0,2,1,1,4
487,20,0,2,1,1,4
488,35,0,0,2,1,3
489,42,0,1,0,0,0
490,59,0,1,0,0,0
491,48,0,0,2,1,0
492,71,0,1,0,0,0
493,75,1,0,2,1,0
494,20,0,2,1,1,2
495,57,1,2,1,1,2
496,63,0,2,1,1,4
497,41,0,0,2,1,3
498,67,0,1,0,0,1
499,49,1,1,0,0,0
500,64,1,0,2,1,0
501,39,1,2,1,1,2
502,40,0,1,0,0,0
503,19,1,0,2,1,0
504,44,1,2,1,1,4
505,59,1,0,2,1,0
506,19,0,0,2,1,0
507,43,0,0,2,1,0
508,34,1,2,1,1,4
509,57,1,0,2,1,3
510,50,0,1,0,0,1
511,26,0,0,2,1,0
512,60,0,1,0,0,1
513,71,1,2,1,1,4
514,65,0,2,1,1,4
515,56,1,0,2,1,3
516,46,0,0,2,1,0
517,59,0,1,0,0,1
518,72,1,1,0,0,1
519,43,1,0,2,1,0
520,52,0,2,1,1,2
521,67,0,1,0,0,1
522,42,0,0,2,1,0
523,41,0,2,1,1,4
524,30,0,0,2,1,3
525,77,0,1,0,0,0
526,75,1,2,1,1,2
527,24,0,2,1,1,4
528,74,1,0,2,1,0
529,53,1,2,1,1,4
530,62,0,0,2,1,0
531,37,1,1,0,0,0
532,18,1,0,2,1,3
533,25,1,2,1,1,4
534,63,0,1,0,0,0
535,33,1,0,2,1,3
536,31,1,1,0,0,0
537,29,1,1,0,0,0
538,68,1,0,2,1,3
539,40,1,2,1,1,2
540,32,1,0,2,1,3
541,45,0,1,0,0,0
542,51,1,0,2,1,3
543,19,1,1,0,0,0
544,49,1,2,1,1,2
545,40,1,0,2,1,0
546,39,0,0,2,1,3
547,68,0,2,1,1,4
548,42,1,2,1,1,4
549,75,1,0,2,1,0
550,79,1,2,1,1,4
551,78,0,0,2,1,3
552,39,0,0,2,1,3
553,75,0,1,0,0,0
554,75,1,1,0,0,0
555,39,0,0,2,1,0
556,66,1,1,0,0,0
557,69,1,1,0,0,0
558,59,1,0,2,1,0
559,23,1,2,1,1,2
560,32,0,0,2,1,3
561,71,0,2,1,1,2
562,60,1,2,1,1,4
563,77,0,1,0,0,0
564,54,0,2,1,1,4
565,50,0,1,0,0,0
566,25,0,2,1,1,2
567,70,0,0,2,1,0
568,77,0,2,1,1,4
569,61,0,2,1,1,2
570,61,1,2,1,1,4
571,22,1,1,0,0,0
572,56,0,2,1,1,4
573,21,1,1,0,0,0
574,23,0,1,0,0,1
575,62,1,1,0,0,0
576,49,1,2,1,1,4
577,69,1,0,2,1,0
578,47,1,1,0,0,0
579,64,0,2,1,1,2
580,52,0,0,2,1,3
581,72,0,1,0,0,0
582,57,0,0,2,1,3
583,69,1,2,1,1,2
584,33,0,2,1,1,4
585,30,0,2,1,1,4
586,67,0,1,0,0,1
587,77,1,0,2,1,3
588,59,0,2,1,1,2
589,47,1,0,2,1,3
590,36,0,1,0,0,0
591,34,0,2,1,1,4
592,73,1,2,1,1,4
593,36,0,1,0,0,1
594,45,0,2,1,1,2
595,75,1,0,2,1,3
596,72,0,0,2,1,3
597,43,0,2,1,1,2
598,54,1,0,2,1,3
599,43,1,0,2,1,0
600,70,1,0,2,1,0
601,79,1,1,0,0,0
602,40,1,0,2,1,0
603,26,0,2,1,1,4
604,29,1,0,2,1,0
605,70,1,2,1,1,2
606,18,0,1,0,0,0
607,75,0,0,2,1,3
608,75,1,2,1,1,4
609,18,1,0,2,1,0
610,64,1,0,2,1,0
611,51,0,0,2,1,3
612,49,1,1,0,0,0
613,79,0,0,2,1,3
614,71,0,1,0,0,0
615,65,1,1,0,0,1
616,42,0,0,2,1,0
617,57,0,1,0,0,0
618,62,1,2,1,1,2
619,70,0,0,2,1,3
620,18,0,2,1,1,2
621,33,0,1,0,0,1
622,78,0,0,2,1,3
623,56,0,1,0,0,0
624,22,0,0,2,1,3
625,39,0,0,2,1,0
626,46,0,0,2,1,3
627,72,0,0,2,1,3
628,20,0,2,1,1,4
629,29,1,1,0,0,0
630,43,1,0,2,1,3
631,33,1,0,2,1,3
632,68,1,2,1,1,4
633,54,1,1,0,0,0
634,39,0,1,0,0,1
635,74,1,1,0,0,0
636,46,0,0,2,1,3
637,31,1,2,1,1,2
638,45,0,0,2,1,3
639,22,0,0,2,1,3
640,64,1,1,0,0,0
641,66,0,0,2,1,3
642,47,1,2,1,1,4
643,63,0,2,1,1,2
644,79,1,0,2,1,3
645,69,0,0,2,1,3
646,22,1,0,2,1,3
647,29,0,1,0,0,0
648,33,0,1,0,0,0
649,43,1,0,2,1,0
650,43,1,1,0,0,1
651,65,1,2,1,1,2
652,38,1,1,0,0,0
653,56,0,0,2,1,3
654,53,1,1,0,0,0
655,50,1,0,2,1,3
656,79,1,0,2,1,3
657,47,0,1,0,0,1
658,54,1,1,0,0,1
659,40,1,2,1,1,4
660,75,1,0,2,1,3
661,27,1,1,0,0,0
662,71,0,2,1,1,4
663,22,1,1,0,0,0
664,53,1,0,2,1,3
665,51,0,2,1,1,2
666,69,0,0,2,1,3
667,48,1,0,2,1,0
668,27,0,1,0,0,1
669,75,0,0,2,1,0
670,36,1,1,0,0,1
671,75,0,0,2,1,3
672,49,0,0,2,1,0
673,18,1,0,2,1,3
674,73,1,1,0,0,1
675,22,1,1,0,0,0
676,62,0,2,1,1,2
677,21,0,2,1,1,2
678,33,0,1,0,0,0
679,41,1,2,1,1,2
680,33,0,1,0,0,1
681,72,0,2,1,1,2
682,19,1,0,2,1,3
683,66,1,2,1,1,2
684,45,0,1,0,0,0
685,49,1,2,1,1,4
686,44,0,1,0,0,1
687,37,1,0,2,1,0
688,41,1,1,0,0,0
689,29,1,0,2,1,3
690,67,1,0,2,1,0
691,52,0,0,2,1,0
692,77,1,0,2,1,3
693,50,0,0,2,1,3
694,50,0,0,2,1,3
695,78,0,0,2,1,0
696,68,1,2,1,1,2
697,60,0,0,2,1,3
698,54,0,2,1,1,4
699,29,1,0,2,1,3
700,20,1,2,1,1,4
701,18,0,1,0,0,1
702,50,0,1,0,0,0
703,57,1,1,0,0,0
704,27,0,1,0,0,0
705,60,0,1,0,0,0
706,61,0,2,1,1,4
707,46,0,1,0,0,1
708,30,0,0,2,1,0
709,29,1,1,0,0,0
710,48,1,1,0,0,0
711,63,1,0,2,1,0
712,19,0,2,1,1,2
713,78,0,1,0,0,0
714,68,1,0,2,1,0
715,67,0,0,2,1,0
716,52,0,2,1,1,2
717,40,0,2,1,1,2
718,34,1,0,2,1,3
719,43,0,0,2,1,3
720,25,1,2,1,1,4
721,46,1,0,2,1,3
722,43,1,1,0,0,1
723,27,1,2,1,1,4
724,43,1,1,0,0,0
725,79,0,0,2,1,3
726,51,1,2,1,1,4
727,68,0,0,2,1,0
728,58,1,1,0,0,0
729,24,0,1,0,0,0
730,21,0,2,1,1,4
731,75,1,0,2,1,0
732,70,1,2,1,1,4
733,67,1,1,0,0,0
734,62,0,0,2,1,3
735,28,0,1,0,0,1
736,46,1,0,2,1,3
737,73,0,1,0,0,1
738,53,1,0,2,1,3
739,42,1,1,0,0,0
740,38,0,0,2,1,3
741,78,1,2,1,1,4
742,74,0,1,0,0,1
743,53,1,2,1,1,4
744,27,0,1,0,0,1
745,54,1,1,0,0,0
746,26,1,0,2,1,3
747,41,0,2,1,1,4
748,52,1,0,2,1,3
749,66,0,0,2,1,3
750,52,0,0,2,1,0
751,65,0,1,0,0,1
752,53,0,1,0,0,1
753,35,0,0,2,1,3
754,66,0,0,2,1,3
755,56,0,1,0,0,1
756,49,0,1,0,0,0
757,41,1,2,1,1,4
758,40,1,0,2,1,0
759,79,0,1,0,0,0
760,49,1,2,1,1,2
761,54,1,0,2,1,3
762,29,1,1,0,0,0
763,66,1,1,0,0,1
764,72,0,0,2,1,3
765,30,0,0,2,1,3
766,40,1,1,0,0,0
767,42,0,2,1,1,2
768,52,0,2,1,1,4
769,58,1,2,1,1,2
770,47,0,0,2,1,0
771,34,1,2,1,1,2
772,66,1,2,1,1,2
773,79,0,2,1,1,2
774,37,1,2,1,1,2
775,65,0,2,1,1,4
776,42,0,0,2,1,3
777,39,1,1,0,0,0
778,30,0,0,2,1,3
779,76,0,0,2,1,3
780,36,1,1,0,0,0
781,66,0,2,1,1,4
782,53,0,2,1,1,2
783,29,0,1,0,0,1
784,78,0,2,1,1,2
785,58,1,1,0,0,0
786,36,0,1,0,0,0
787,29,0,0,2,1,3
788,26,0,1,0,0,0
789,24,0,0,2,1,3
790,45,0,2,1,1,2
791,31,1,0,2,1,0
792,48,0,2,1,1,2
793,69,0,1,0,0,0
794,36,0,0,2,1,3
795,75,0,1,0,0,0
796,64,1,2,1,1,4
797,33,1,0,2,1,3
798,70,1,1,0,0,0
799,22,1,2,1,1,4
800,52,0,0,2,1,0
801,29,0,0,2,1,0
802,42,0,0,2,1,0
803,69,1,1,0,0,0
804,76,0,0,2,1,3
805,38,1,1,0,0,0
806,53,1,0,2,1,3
807,70,0,0,2,1,0
808,40,0,0,2,1,3
809,33,1,0,2,1,3
810,74,1,1,0,0,0
811,56,1,0,2,1,0
812,62,1,0,2,1,3
813,70,0,1,0,0,0
814,59,1,0,2,1,3
815,75,0,1,0,0,0
816,56,1,0,2,1,0
817,31,1,0,2,1,0
818,48,1,0,2,1,0
819,75,1,1,0,0,0
820,22,1,2,1,1,2
821,52,1,2,1,1,4
822,40,0,0,2,1,3
823,46,1,2,1,1,4
824,60,0,2,1,1,4
825,28,1,0,2,1,0
826,35,0,2,1,1,2
827,64,0,0,2,1,3
828,29,0,0,2,1,0
829,26,0,0,2,1,3
830,27,0,2,1,1,2
831,75,0,2,1,1,4
832,61,0,1,0,0,1
833,34,0,1,0,0,1
834,78,1,1,0,0,1
835,55,1,1,0,0,1
836,24,0,0,2,1,3
837,63,0,0,2,1,3
838,30,0,2,1,1,2
839,57,0,0,2,1,3
840,59,0,0,2,1,3
841,26,1,0,2,1,3
842,67,1,0,2,1,3
843,44,1,2,1,1,4
844,75,1,2,1,1,4
845,19,0,1,0,0,0
846,22,1,2,1,1,4
847,46,0,0,2,1,0
848,54,1,0,2,1,3
849,55,0,1,0,0,1
850,36,0,2,1,1,2
851,25,1,0,2,1,0
852,65,0,1,0,0,0
853,62,1,2,1,1,4
854,18,1,0,2,1,0
855,39,1,2,1,1,4
856,69,1,1,0,0,1
857,34,1,2,1,1,2
858,24,0,0,2,1,3
859,42,0,2,1,1,4
860,62,0,1,0,0,1
861,21,1,2,1,1,4
862,53,0,2,1,1,2
863,23,1,2,1,1,2
864,77,1,0,2,1,3
865,48,0,1,0,0,0
866,36,1,0,2,1,3
867,78,0,1,0,0,1
868,61,0,2,1,1,4
869,71,1,1,0,0,0
870,56,1,2,1,1,4
871,44,1,2,1,1,4
872,27,0,2,1,1,2
873,43,1,1,0,0,0
874,36,1,0,2,1,3
875,56,1,1,0,0,1
876,79,0,0,2,1,3
877,20,1,0,2,1,3
878,62,1,2,1,1,2
879,30,0,2,1,1,4
880,67,0,2,1,1,4
881,45,1,1,0,0,1
882,79,1,2,1,1,4
883,75,1,0,2,1,3
884,37,0,2,1,1,4
885,45,1,1,0,0,1
886,25,0,0,2,1,3
887,78,0,2,1,1,4
888,58,0,0,2,1,0
889,56,1,2,1,1,2
890,18,0,2,1,1,4
891,20,0,1,0,0,0
892,30,0,1,0,0,0
893,45,1,0,2,1,3
894,79,0,1,0,0,1
895,74,1,0,2,1,3
896,77,1,2,1,1,2
897,66,1,1,0,0,0
898,42,0,1,0,0,0
899,73,1,1,0,0,0
900,50,1,0,2,1,0
901,55,1,2,1,1,2
902,70,1,2,1,1,4
903,23,0,2,1,1,4
904,75,0,1,0,0,0
905,61,1,2,1,1,2
906,62,1,1,0,0,0
907,49,0,0,2,1,0
908,62,1,2,1,1,4
909,78,1,2,1,1,2
910,64,0,2,1,1,2
911,38,0,2,1,1,2
912,33,1,0,2,1,0
913,71,0,2,1,1,4
914,38,1,1,0,0,1
915,28,0,0,2,1,3
916,77,1,1,0,0,0
917,54,1,1,0,0,0
918,53,1,0,2,1,3
919,52,0,0,2,1,3
920,36,0,0,2,1,0
921,37,1,2,1,1,2
922,74,1,2,1,1,4
923,35,0,1,0,0,0
924,64,1,1,0,0,0
925,58,1,0,2,1,3
926,66,0,2,1,1,2
927,31,1,0,2,1,3
928,32,0,0,2,1,3
929,48,0,1,0,0,1
930,18,1,2,1,1,4
931,70,1,0,2,1,3
932,71,1,1,0,0,1
933,71,0,0,2,1,0
934,20,0,2,1,1,4
935,33,0,1,0,0,0
936,40,1,2,1,1,4
937,74,0,0,2,1,3
938,28,0,1,0,0,0
939,29,0,0,2,1,3
940,27,0,1,0,0,1
941,49,0,0,2,1,0
942,33,0,0,2,1,3
943,25,0,2,1,1,4
944,55,1,2,1,1,4
945,29,1,0,2,1,3
946,41,0,2,1,1,2
947,45,1,0,2,1,0
948,70,0,1,0,0,0
949,25,0,0,2,1,3
950,75,0,0,2,1,3
951,45,1,0,2,1,0
952,53,1,1,0,0,0
953,43,1,2,1,1,2
954,25,0,2,1,1,2
955,75,0,2,1,1,2
956,77,0,2,1,1,2
957,67,1,1,0,0,0
958,45,0,0,2,1,3
959,45,0,2,1,1,4
960,54,1,1,0,0,1
961,58,0,0,2,1,3
962,53,1,2,1,1,4
963,44,1,1,0,0,1
964,71,0,0,2,1,3
965,34,1,0,2,1,0
966,26,0,2,1,1,4
967,50,0,1,0,0,0
968,70,0,0,2,1,3
969,37,1,2,1,1,4
970,30,0,2,1,1,2
971,45,0,2,1,1,2
972,65,0,2,1,1,4
973,46,1,2,1,1,4
974,30,1,2,1,1,2
975,63,0,0,2,1,3
976,52,1,0,2,1,3
977,78,0,2,1,1,4
978,23,0,0,2,1,3
979,35,0,0,2,1,3
980,68,0,2,1,1,2
981,22,0,2,1,1,4
982,64,0,0,2,1,3
983,42,0,2,1,1,2
984,19,0,0,2,1,0
985,27,1,2,1,1,2
986,73,1,0,2,1,3
987,47,0,1,0,0,0
988,67,1,1,0,0,0
989,76,1,0,2,1,3
990,62,1,1,0,0,1
991,22,0,1,0,0,0
992,72,0,2,1,1,2
993,73,0,1,0,0,0
994,50,0,1,0,0,0
995,71,0,0,2,1,3
996,18,1,1,0,0,1
997,35,0,0,2,1,0
998,49,1,0,2,1,3
